measure,location,sex,age,cause,metric,year,val,upper,lower
Prevalence,Canada,Female,75+ years,Total cancers,Percent,2019,0.194962079818548,0.22608154035599085,0.1656355215290966
Prevalence,Canada,Both,75+ years,Total cancers,Percent,2019,0.2805026107897994,0.32724116290246097,0.23775896982229527
Prevalence,Canada,Male,75+ years,Total cancers,Rate,2019,39495.49835360216,48470.10979810055,31979.26078314427
Prevalence,Canada,Female,75+ years,Total cancers,Rate,2019,19488.61724954523,22601.511517601004,16557.353744751894
Prevalence,Canada,Both,75+ years,Total cancers,Rate,2019,28038.20764472653,32716.6078689599,23764.804289790296
Prevalence,Canada,Male,95+ years,Total cancers,Number,2019,10938.93231039892,13743.226598559606,8011.203100846339
Prevalence,Canada,Female,95+ years,Total cancers,Number,2019,18493.59107783951,23760.11389691264,14724.581230329384
Prevalence,Canada,Both,95+ years,Total cancers,Number,2019,29432.52338823843,36105.89987816806,24113.07857363885
Prevalence,Canada,Male,95+ years,Total cancers,Percent,2019,0.5435031398918458,0.6827862318666887,0.39808844549122224
Prevalence,Canada,Female,95+ years,Total cancers,Percent,2019,0.2986421881529956,0.38369917164617545,0.23776346139891205
Prevalence,Canada,Both,95+ years,Total cancers,Percent,2019,0.3587045073457779,0.4400475306136821,0.29386434101552555
Prevalence,Canada,Male,95+ years,Total cancers,Rate,2019,54346.3572387222,68278.53771688543,39800.93241976345
Prevalence,Canada,Female,95+ years,Total cancers,Rate,2019,29862.087406467934,38366.08017290108,23776.168180263525
Prevalence,Canada,Both,95+ years,Total cancers,Rate,2019,35867.87224399289,44000.36609168359,29385.343902733744
Prevalence,Canada,Male,75-84 years,Total cancers,Number,2019,326532.03203646507,414774.0845751443,257200.28601391902
Prevalence,Canada,Female,75-84 years,Total cancers,Number,2019,187983.49395486177,219650.78715967207,157998.01957893817
Prevalence,Canada,Both,75-84 years,Total cancers,Number,2019,514515.5259913267,616073.7675638001,427683.7980076732
Prevalence,Canada,Male,75-84 years,Total cancers,Percent,2019,0.36704632829016565,0.46615320416140715,0.28911521899737563
Prevalence,Canada,Female,75-84 years,Total cancers,Percent,2019,0.17617013000444293,0.20582017629235128,0.14810861095234712
Prevalence,Canada,Both,75-84 years,Total cancers,Percent,2019,0.2629538142673866,0.3148496232399681,0.21856524667164975
Prevalence,Canada,Male,75-84 years,Total cancers,Rate,2019,36683.22393312357,46596.50243571572,28894.364907080184
Prevalence,Canada,Female,75-84 years,Total cancers,Rate,2019,17608.322644584045,20574.58262996785,14799.597812663693
Prevalence,Canada,Both,75-84 years,Total cancers,Rate,2019,26281.32205379188,31468.891172994634,21845.979498814988
Prevalence,Canada,Male,20-54 years,Total cancers,Number,2019,116520.35798248592,144634.7993464817,92851.8104436025
Prevalence,Canada,Female,20-54 years,Total cancers,Number,2019,165498.2848931423,210937.70145662103,129243.3498165634
Prevalence,Canada,Both,20-54 years,Total cancers,Number,2019,282018.64287562825,352124.0914689493,225002.88646064408
Prevalence,Canada,Male,20-54 years,Total cancers,Percent,2019,0.014871814620798582,0.01847189629641119,0.011867337977801418
Prevalence,Canada,Female,20-54 years,Total cancers,Percent,2019,0.019981188602165197,0.025409391859854677,0.015587585486979139
Prevalence,Canada,Both,20-54 years,Total cancers,Percent,2019,0.017497436437455768,0.021890780866327446,0.0139149316629157
Prevalence,Canada,Male,20-54 years,Total cancers,Rate,2019,1413.335352825337,1754.3498724566855,1126.2473660912149
Prevalence,Canada,Female,20-54 years,Total cancers,Rate,2019,1977.4928792771773,2520.435803131683,1544.292764853744
Prevalence,Canada,Both,20-54 years,Total cancers,Rate,2019,1697.5321234378666,2119.5122088738035,1354.3417688228092
Prevalence,Canada,Male,55-89 years,Total cancers,Number,2019,1124238.2012743154,1377366.8917763918,912918.1719051002
Prevalence,Canada,Female,55-89 years,Total cancers,Number,2019,734237.56849461,863255.353582092,626579.4833370491
Prevalence,Canada,Both,55-89 years,Total cancers,Number,2019,1858475.7697689254,2197355.0235883314,1564257.8933919528
Prevalence,Canada,Male,55-89 years,Total cancers,Percent,2019,0.20708059621410801,0.25386240635885077,0.16827358917088964
Prevalence,Canada,Female,55-89 years,Total cancers,Percent,2019,0.12272853126814877,0.14432877179108375,0.10477696902246254
Prevalence,Canada,Both,55-89 years,Total cancers,Percent,2019,0.1628584567554639,0.19262035007673523,0.13710135891220687
Prevalence,Canada,Male,55-89 years,Total cancers,Rate,2019,20606.481058225505,25246.14866622181,16733.13626573889
Prevalence,Canada,Female,55-89 years,Total cancers,Rate,2019,12244.955267561392,14396.598107569056,10449.530334935751
Prevalence,Canada,Both,55-89 years,Total cancers,Rate,2019,16228.40051411179,19187.5288204165,13659.259923782438
Prevalence,Canada,Male,60-89 years,Total cancers,Number,2019,1025467.8700038875,1265112.2745324266,829463.8978718332
Prevalence,Canada,Female,60-89 years,Total cancers,Number,2019,642832.7362877938,759519.0162411315,551320.2290736461
Prevalence,Canada,Both,60-89 years,Total cancers,Number,2019,1668300.6062916813,1986837.4032167648,1400502.693095575
Prevalence,Canada,Male,60-89 years,Total cancers,Percent,2019,0.24932664080440528,0.307689625745814,0.20156496911850524
Prevalence,Canada,Female,60-89 years,Total cancers,Percent,2019,0.13944021075916527,0.16475224249040213,0.11955754724454024
Prevalence,Canada,Both,60-89 years,Total cancers,Percent,2019,0.19125212669225158,0.22771254419180104,0.16053064826076
Prevalence,Canada,Male,60-89 years,Total cancers,Rate,2019,24858.907611958395,30668.25404411444,20107.471923593894
Prevalence,Canada,Female,60-89 years,Total cancers,Rate,2019,13921.582272731634,16448.612330115204,11939.73096639844
Prevalence,Canada,Both,60-89 years,Total cancers,Rate,2019,19082.258535853067,22725.727518111667,16019.148089391601
Prevalence,Canada,Male,65-89 years,Total cancers,Number,2019,864611.0831703546,1077290.6241985562,695386.571937592
Prevalence,Canada,Female,65-89 years,Total cancers,Number,2019,521796.97116096487,609985.5830037154,446102.0121468573
Prevalence,Canada,Both,65-89 years,Total cancers,Number,2019,1386408.0543313194,1649895.7120910597,1163422.976922996
Prevalence,Canada,Male,65-89 years,Total cancers,Percent,2019,0.29735403712556596,0.3704261582884359,0.23912352293591616
Prevalence,Canada,Female,65-89 years,Total cancers,Percent,2019,0.15617432171012788,0.18260013573982092,0.13352276784218792
Prevalence,Canada,Both,65-89 years,Total cancers,Percent,2019,0.2218679365897146,0.2640710614463275,0.18620954889716054
Prevalence,Canada,Male,65-89 years,Total cancers,Rate,2019,29684.842652743533,36986.80631452087,23874.828084676486
Prevalence,Canada,Female,65-89 years,Total cancers,Rate,2019,15600.638771336622,18237.293932525674,13337.517715338887
Prevalence,Canada,Both,65-89 years,Total cancers,Rate,2019,22156.471758526393,26367.322113611546,18592.901455587533
Prevalence,Canada,Male,70-89 years,Total cancers,Number,2019,652414.5979028014,815394.8681659942,525239.4804231413
Prevalence,Canada,Female,70-89 years,Total cancers,Number,2019,385763.432290074,450634.85035320884,328160.84405917866
Prevalence,Canada,Both,70-89 years,Total cancers,Number,2019,1038178.0301928753,1231214.9725122363,871833.4871848297
Prevalence,Canada,Male,70-89 years,Total cancers,Percent,2019,0.34242848635942885,0.4279767415089006,0.27566543798873366
Prevalence,Canada,Female,70-89 years,Total cancers,Percent,2019,0.17037033698057832,0.1990331715778624,0.14489815852426477
Prevalence,Canada,Both,70-89 years,Total cancers,Percent,2019,0.24899220177175543,0.2953218466923193,0.2090631575197752
Prevalence,Canada,Male,70-89 years,Total cancers,Rate,2019,34211.51362940184,42757.92224036232,27542.66642861561
Prevalence,Canada,Female,70-89 years,Total cancers,Rate,2019,17025.610807965775,19888.701044246303,14483.329278250218
Prevalence,Canada,Both,70-89 years,Total cancers,Rate,2019,24879.7319429965,29505.824231916467,20893.31774441098
Prevalence,Canada,Male,75-94 years,Total cancers,Number,2019,459920.5562786825,566143.912633704,372697.37671982404
Prevalence,Canada,Female,75-94 years,Total cancers,Number,2019,292865.3768123466,339838.5685356443,247930.17524747772
Prevalence,Canada,Both,75-94 years,Total cancers,Number,2019,752785.9330910292,881488.3593096928,637363.007722864
Prevalence,Canada,Male,75-94 years,Total cancers,Percent,2019,0.39259689901679556,0.4832677907486755,0.31817203426293744
Prevalence,Canada,Female,75-94 years,Total cancers,Percent,2019,0.19077963871669654,0.22135843315143203,0.1615139285189063
Prevalence,Canada,Both,75-94 years,Total cancers,Percent,2019,0.27813184645663275,0.32564659719416617,0.23548484101227976
Prevalence,Canada,Male,75-94 years,Total cancers,Rate,2019,39240.45892654229,48303.444251257795,31798.570217293374
Prevalence,Canada,Female,75-94 years,Total cancers,Rate,2019,19070.29163930064,22129.00918093087,16144.280350291614
Prevalence,Canada,Both,75-94 years,Total cancers,Rate,2019,27800.932140643225,32554.00636846429,23538.279539712035
Prevalence,Canada,Male,<5 years,Total cancers,Number,2019,4375.553690399136,9472.822802043436,1544.0725688965472
Prevalence,Canada,Female,<5 years,Total cancers,Number,2019,2333.5831702511973,3070.999605890261,1703.43811800493
Prevalence,Canada,Both,<5 years,Total cancers,Number,2019,6709.136860650333,12218.449466893477,3424.1884850964448
Prevalence,Canada,Male,<5 years,Total cancers,Percent,2019,0.007009486569885857,0.01548547255287574,0.0024399330576031983
Prevalence,Canada,Female,<5 years,Total cancers,Percent,2019,0.003621536118115948,0.0048511550420495,0.0025766607171109246
Prevalence,Canada,Both,<5 years,Total cancers,Percent,2019,0.005288129980688582,0.009735522307231785,0.0026877185558651685
Prevalence,Canada,Male,<5 years,Total cancers,Rate,2019,443.56261489724454,960.2876229703729,156.52713112711973
Prevalence,Canada,Female,<5 years,Total cancers,Rate,2019,248.54148179946841,327.08103245850333,181.42701721536196
Prevalence,Canada,Both,<5 years,Total cancers,Rate,2019,348.46001737848434,634.6034075624938,177.8459440918685
Prevalence,Canada,Male,1-4 years,Total cancers,Number,2019,3342.659675769482,7428.381817621353,1120.771172822493
Prevalence,Canada,Female,1-4 years,Total cancers,Number,2019,1651.4358164882156,2211.995466453756,1205.7803162335144
Prevalence,Canada,Both,1-4 years,Total cancers,Number,2019,4994.095492257697,9222.212363961584,2479.864740188487
Prevalence,Canada,Male,1-4 years,Total cancers,Percent,2019,0.006121744054888907,0.013903899130651978,0.002023125978160371
Prevalence,Canada,Female,1-4 years,Total cancers,Percent,2019,0.0029602424556523753,0.003997678155439266,0.002101719920945822
Prevalence,Canada,Both,1-4 years,Total cancers,Percent,2019,0.004523252059455707,0.00849963390671533,0.0022107004444483166
Prevalence,Canada,Male,1-4 years,Total cancers,Rate,2019,420.14301302693536,933.6824629182408,140.87110957683018
Prevalence,Canada,Female,1-4 years,Total cancers,Rate,2019,218.17822193270152,292.2361456470936,159.30077500481292
Prevalence,Canada,Both,1-4 years,Total cancers,Rate,2019,321.6765173846524,594.0153047573664,159.73147779122723
Prevalence,Canada,Male,5-9 years,Total cancers,Number,2019,1749.0981285455875,2267.8115448503218,1307.50582092226
Prevalence,Canada,Female,5-9 years,Total cancers,Number,2019,1560.9054829533916,1981.2418710023483,1206.9742062169325
Prevalence,Canada,Both,5-9 years,Total cancers,Number,2019,3310.0036114989794,4096.021825786504,2645.392912263345
Prevalence,Canada,Male,5-9 years,Total cancers,Percent,2019,0.0022198572361084644,0.0029457461648552934,0.0016508947832202425
Prevalence,Canada,Female,5-9 years,Total cancers,Percent,2019,0.0019294242439697295,0.0024684597096592703,0.0014778485902324726
Prevalence,Canada,Both,5-9 years,Total cancers,Percent,2019,0.002072538503145637,0.0025812641078202616,0.0016450140597600508
Prevalence,Canada,Male,5-9 years,Total cancers,Rate,2019,163.83702794249774,212.42461893828343,122.47332738017707
Prevalence,Canada,Female,5-9 years,Total cancers,Rate,2019,154.1072043349233,195.60674825343125,119.1637947689935
Prevalence,Canada,Both,5-9 years,Total cancers,Rate,2019,159.10005935025907,196.8811494098246,127.15459520458067
Prevalence,Canada,Male,10-14 years,Total cancers,Number,2019,2777.474546250635,3898.034955421994,1916.0324509421534
Prevalence,Canada,Female,10-14 years,Total cancers,Number,2019,3576.351890218065,4668.641922325661,2607.498050986002
Prevalence,Canada,Both,10-14 years,Total cancers,Number,2019,6353.8264364687,8138.3000588609,4858.058226337448
Prevalence,Canada,Male,10-14 years,Total cancers,Percent,2019,0.00329758808639679,0.00463715677327176,0.002266571065783572
Prevalence,Canada,Female,10-14 years,Total cancers,Percent,2019,0.003987611807778798,0.005222197826512576,0.0029057520814163807
Prevalence,Canada,Both,10-14 years,Total cancers,Percent,2019,0.0036532333617651973,0.004740295242235581,0.0027579745671356868
Prevalence,Canada,Male,10-14 years,Total cancers,Rate,2019,258.20399217155847,362.3753054633458,178.12124637878725
Prevalence,Canada,Female,10-14 years,Total cancers,Rate,2019,350.3448332266696,457.3472146703356,255.43444768681735
Prevalence,Canada,Both,10-14 years,Total cancers,Rate,2019,303.06840827161494,388.1852407423583,231.72240990032398
Prevalence,Canada,Male,15-19 years,Total cancers,Number,2019,3106.0355543071564,4361.468132631779,2167.006006203741
Prevalence,Canada,Female,15-19 years,Total cancers,Number,2019,2772.4197675114156,3633.1731277715817,2067.916844396569
Prevalence,Canada,Both,15-19 years,Total cancers,Number,2019,5878.455321818572,7768.513361616941,4506.5768417021745
Prevalence,Canada,Male,15-19 years,Total cancers,Percent,2019,0.0034496552239479863,0.004842579237562432,0.0024107424366897577
Prevalence,Canada,Female,15-19 years,Total cancers,Percent,2019,0.0029523808374587374,0.003863321511855251,0.0021962871187724393
Prevalence,Canada,Both,15-19 years,Total cancers,Percent,2019,0.0031956793283099264,0.004244841620970132,0.002448128834778356
Prevalence,Canada,Male,15-19 years,Total cancers,Rate,2019,298.4571964275488,419.091001507786,208.22637923650439
Prevalence,Canada,Female,15-19 years,Total cancers,Rate,2019,280.6189240168809,367.7427010980613,209.31051157229186
Prevalence,Canada,Both,15-19 years,Total cancers,Rate,2019,289.76989549683793,382.9375544637346,222.1451434055506
Prevalence,Canada,Male,20-24 years,Total cancers,Number,2019,5169.970283853804,7250.166323516805,3516.3542384651582
Prevalence,Canada,Female,20-24 years,Total cancers,Number,2019,3945.563713613809,5407.767444604921,2813.978093207609
Prevalence,Canada,Both,20-24 years,Total cancers,Number,2019,9115.533997467612,12166.576636571668,6676.955939501741
Prevalence,Canada,Male,20-24 years,Total cancers,Percent,2019,0.005113136686405106,0.0071888558614699345,0.0034464462061966684
Prevalence,Canada,Female,20-24 years,Total cancers,Percent,2019,0.0037705429319333495,0.005180331327124347,0.0026819368667303357
Prevalence,Canada,Both,20-24 years,Total cancers,Percent,2019,0.00443023339853033,0.005910663812029462,0.00323367932294414
Prevalence,Canada,Male,20-24 years,Total cancers,Rate,2019,460.21128556102445,645.3825033960809,313.0126123985607
Prevalence,Canada,Female,20-24 years,Total cancers,Rate,2019,367.244755899859,503.34359785009053,261.9191509648829
Prevalence,Canada,Both,20-24 years,Total cancers,Rate,2019,414.76484245744416,553.589975454644,303.80738847686746
Prevalence,Canada,Male,25-29 years,Total cancers,Number,2019,7637.5415808287435,11007.307081153718,5224.15957097378
Prevalence,Canada,Female,25-29 years,Total cancers,Number,2019,7283.640471970323,10028.324922928972,5240.480261830578
Prevalence,Canada,Both,25-29 years,Total cancers,Number,2019,14921.182052799066,20257.852215599836,11011.13828601613
Prevalence,Canada,Male,25-29 years,Total cancers,Percent,2019,0.006825876416740822,0.00981963759661207,0.004652356949879179
